booking_id,hotel_id,hotel_city,customer_id,customer_name,customer_email,check_in_date,check_out_date,room_type,num_guests,total_amount,currency,booking_status
660eb7f5-e619-419c-b1ed-76980bcab0be,1342,Julianshire,c7e83220-b6aa-4209-9558-61b89c772c19,Leah Fuentes,martin91@example.org,8/1/2025,8/5/2025,Deluxe,4,471.33,USD,Confirmed
0974d958-8638-4493-b9a9-ae117fc8b746,1477,Smallfort,d3274ae6-8abd-452b-ac82-a5bb1b3208d8,Lisa Collins,invalid-email,1/2/2025,1/12/2025,Suite,5,216.66,INR,No-Show
d9a38a53-5afc-4ada-9de8-cb7f8ce5e8f8,1075,Lake Mariaview,dc6747f0-d9a3-4497-ae51-37253ed529cf,Samantha Johnson,singletoncarrie@example.org,31-02-2024,4/25/2025,Standard,3,243.83,INR,No-Show
28e4744f-e476-45c8-b311-95b750605169,1555,Mooreview,a8d543db-d10e-46de-bc13-bce8cac1ebc8,Joshua Jimenez,samantha56@example.com,12/21/2024,12/30/2024,Deluxe,4,538.87,INR,Confirmed
f7eac041-8198-43ba-94b6-e66e9e7ecc83,1912,North Huntertown,38311ded-1f40-47b9-91db-db89867bab83,Kayla Miller,mclaughlinlaura@example.org,31-02-2024,3/18/2025,Suite,3,433.46,EUR,No-Show
590dd735-3d37-479e-8b9d-84bebe53f540,1783,East Jessicatown,270086d6-479a-45ec-90be-186c3f214ef5,Tara Lane,lutzjessica@example.net,11/29/2025,12/7/2025,Standard,5,117.12,INR,Confirmed
bc7fdcfb-f44d-49e6-b1e0-4c8040a2619e,1441,Rachelstad,5417ab1c-1aa6-4483-92cc-c8ab6f34567a,Sharon Krause,zsmith@example.com,4/8/2026,4/10/2026,Deluxe,2,109.81,EUR,Confirmeeed
4373fff0-1a7d-4fae-84ff-2b2ace5e311f,1909,Stephenmouth,76088071-ad2f-4e81-b7c8-a1beeb89a845,Brian Perez PhD,carneycody@example.net,31-02-2024,1/4/2025,Standard,5,408.19,USD,Cancelled
d26802eb-e1da-4932-976a-7277e7f0f348,1135,West Beverlyton,829f5a21-06b8-4efd-988e-cc2e9d88e07d,Johnny Wilson,mckenzie86@example.org,8/4/2025,8/14/2025,Suite,1,577.91,INR,Confirmed
950f7261-025b-4d8d-b53c-6c79fdefbc29,1041,South Michelle,c1e56d1d-0de8-4522-8992-dcb9e7e0e3e1,Thomas Jones,tracyanderson@example.net,12/9/2024,12/16/2024,Standard,4,122.88,EUR,Cancelled
98ccd9bb-46c9-4a19-b578-8ce9cb49be2e,1489,Doyleton,0eea36b6-be13-4b12-a4d5-7035a597ec4f,Jason Gonzalez DDS,kylehenry@example.com,9/23/2025,11/20/2025,Deluxe,2,315.68,EUR,Confirmed
14ba81b2-7d4b-4227-9809-02cee62d0faf,1135,Jennifershire,01742750-5087-4e05-aa7c-a5c093d7cdcb,Jeffrey Powell,acostasarah@example.com,4/14/2025,4/22/2025,Deluxe,1,409.76,EUR,Cancelled
02384879-139c-441a-82cb-ea785afd56b2,1796,Antoniofurt,c6f9a65b-db3e-424d-bb86-4c34e70dec3a,Brian Lee,andrew85@example.org,9/24/2025,10/4/2025,Standard,2,193.99,USD,Cancelled
790cf916-e848-423e-88bf-fff4a9d11f74,1681,Curtistown,b40acd69-fe46-4ff2-be6c-6ab679084ed9,Jack Miller,invalid-email,3/23/2025,3/24/2025,Deluxe,4,430.79,INR,Cancelled
fde1a6c7-5d89-41fd-843e-1a5b51fbf46e,1887,North Michaelberg,7f6a5207-fbef-4f57-bd0e-701d02f56dfd,Paul Smith,invalid-email,12/30/2024,1/2/2025,Standard,5,249.31,INR,Confirmed
f76d4999-fdd3-44de-8b08-b87e54d432d2,1041,Stantonbury,78408082-1a43-4995-a3c2-27b42ed99eee,Jason Simon,invalid-email,1/6/2025,1/9/2025,Standard,2,229.19,INR,No-Show
d49e391f-0e8b-49ab-936a-146873da5e75,1562,North Daleburgh,1e09d68f-3921-4bab-9812-d1622ce34340,Ruben Taylor,jamie06@example.net,2/4/2026,2/9/2026,Standard,1,552.15,USD,Confirmed
71487124-a760-4e00-ad14-c3c869c81e00,1258,Norrisshire,d980a538-cbc9-4eff-8983-06df4c3c9913,Erica Bartlett,daniel27@example.net,10/15/2025,10/23/2025,Suite,1,206.72,INR,No-Show
97cfba8f-cf12-4d86-b854-6f1d9f919555,1571,South Andrew,8c2afd86-4fb2-4cb5-b964-0b524a291f9e,Amanda Moore,bobperez@example.com,11/25/2024,11/26/2024,Standard,4,374.84,INR,No-Show
0a003bd0-3b05-4d6b-b822-2c23f63b6f40,1763,Port Tanyaport,a6e41d9d-7ff9-4d4e-bbea-0bf21e876a32,Jasmine Whitehead,qblake@example.com,3/8/2025,3/16/2025,Standard,1,324.43,USD,No-Show
e989ebc6-f38f-45a1-9cb3-8e0d09f9fbfa,1090,North Michael,b5480ac2-5e95-4346-8dcb-1630f6114520,Renee Chang,copelandholly@example.com,3/24/2026,11/20/2025,Standard,3,108.02,INR,Cancelled
7669c85d-58ab-4e09-a9f9-f5ee8b77113b,1400,North Anna,d24f1371-4951-473b-8f2a-6d91c28475c6,Brian Hill,invalid-email,1/20/2026,1/22/2026,Suite,4,90.29,EUR,Confirmed
48ff7ddb-110a-42d6-9922-aff5690aa149,1163,Hermanville,95e459f4-b33a-41e5-abf1-81272586ee4a,Michael Shaffer,sjackson@example.com,1/22/2025,1/26/2025,Deluxe,4,508.47,USD,Confirmeeed
b281b13d-8e0c-4812-ade7-c79a3ad29722,1575,Lake Stephanieville,a1d88bc9-5a67-41d5-be9a-143b6534cc31,Amanda Walker,juan80@example.com,2/6/2026,2/16/2026,Standard,3,165.2,USD,No-Show
f3890eeb-8335-480c-979d-b3206999f7b0,1305,Lisaborough,de004fe1-a16d-47ae-9344-3bef82ef2298,Sandra Robinson,invalid-email,4/27/2025,5/1/2025,Standard,1,456.08,USD,Cancelled
cf5a6880-fc63-4717-b2a0-79067d425f8d,1666,Gregoryshire,99786fad-3ba0-48e7-a8c4-f5d74d02e673,Amber Larson,john59@example.org,8/6/2025,8/8/2025,Deluxe,2,262.25,EUR,No-Show
ed342309-092a-498b-9c29-0e6a82e1e587,1892,New Darrenberg,4725bd24-2137-4b89-8aaf-c1c4f9defcd0,James Jones,invalid-email,8/23/2025,9/1/2025,Suite,3,121.6,EUR,Confirmed
d1151e96-d1cc-4262-9a1e-0f7eb52409e3,1660,Lopezmouth,cafd3e54-aba7-44c0-a4a4-4639dc8272fd,Nina Daniels,brittney70@example.org,31-02-2024,1/31/2026,Standard,4,68.48,USD,No-Show
2134f7f8-0c3f-462a-ab0e-fcc0310be06e,1805,Morganview,10160d37-fa84-4358-89d0-f417032b62a6,Sarah Scott,invalid-email,1/17/2025,1/19/2025,Suite,1,313.17,USD,No-Show
64edf0c4-fd3b-4472-ae58-3f737f221e4b,1805,Lake Adrian,fccd4832-c2dd-429a-b268-8035b2a1ff98,Jessica Rice,alexa19@example.com,6/22/2025,7/2/2025,Suite,4,410.17,USD,Cancelled
70f6ed88-7e12-4456-b299-e64c7decee9c,1144,East Sandrahaven,f84a4150-abe9-46d9-9099-83215f8a1b76,Joanne Parker,msanchez@example.net,12/1/2024,12/11/2024,Deluxe,3,-498,EUR,Cancelled
b4829b05-3cac-43eb-839b-3ae733092580,1116,Trevormouth,951517e6-b271-4abc-bec5-d1e51f038ee4,Ryan Salazar,ystrong@example.org,3/14/2025,3/15/2025,Standard,2,265.17,INR,Confirmeeed
0ea934fb-7125-4b5d-8687-eff0ab095365,1176,Lake Nicole,5e2f8e79-c662-448c-a99f-2aa533f690f2,Joseph Wright,sarah29@example.net,3/7/2025,3/10/2025,Deluxe,4,351.24,INR,Confirmeeed
c42b3039-f2eb-4b29-a788-4dbaff94ce4b,1578,Lake Robert,a2db3f4e-2ebc-4dae-a45f-a822967e909e,Steven Jackson,invalid-email,1/6/2025,1/12/2025,Standard,2,188.07,INR,Cancelled
7cccfc27-c017-4836-b2f5-2450340522f4,1129,Lake Jacobbury,4ae4c85c-b42c-4816-8a80-8570845dc6cf,Olivia Kent,vhudson@example.org,1/23/2026,1/31/2026,Deluxe,4,51.41,EUR,Cancelled
49a14789-2f76-496b-970a-e68386dca073,1685,Jenniferburgh,0912ac78-29eb-47e4-89aa-ce6348b5757c,Christopher Le,invalid-email,9/11/2025,9/19/2025,Standard,5,369.47,USD,No-Show
aa676f24-9d0b-4a2a-a1e4-84ddc74aff1f,1868,Williamshaven,8b9339f6-9596-4964-9848-43d0a7046714,Dana Schneider,invalid-email,12/27/2024,12/30/2024,Standard,2,240.8,EUR,Confirmed
ddfdbb4d-410b-47ec-a16d-bbe4c63f79a2,1765,Lake Maryville,e1023c4b-6eae-41c9-b9b7-9827ebba7989,Lisa Hogan,jaimesandoval@example.net,12/23/2024,12/24/2024,Deluxe,2,562.57,EUR,Confirmed
363fd041-794e-4788-9ae7-c7293c4e0e27,1572,Hallfort,653ccad2-afbf-4100-ad29-8fd5542b0ad3,Ryan Larson,ernesthawkins@example.com,3/29/2025,4/4/2025,Suite,2,-229.6,USD,Cancelled
53908a7e-e055-4f56-a09c-86ea31335073,1389,Lake Mitchellfurt,fd859fa1-b972-4448-9ec8-8c2ede3c976b,Rebecca Mitchell,invalid-email,11/19/2025,11/26/2025,Deluxe,2,97.51,EUR,No-Show
f845c7de-077e-4035-b260-4186e017353f,1671,Heidibury,3e7285a6-cd27-4aa3-8156-6838c27a6e79,Robert Barton,alicia13@example.com,4/6/2025,4/7/2025,Deluxe,3,247.24,USD,Cancelled
c5762593-c4d1-42ef-be42-d6ccb7d1b0f7,1136,Lorifurt,48c5b354-6130-49f1-a2df-42e25ee07b0c,Kimberly Becker,rbrown@example.net,1/21/2026,11/20/2025,Deluxe,4,183.34,USD,Confirmed
8aae3d08-823e-4c5c-817d-7984b5fe472d,1857,Ronaldside,39178293-a4ca-44fa-84d8-a1622ab7c049,Kyle Schneider,jaime95@example.net,5/23/2026,5/28/2026,Deluxe,4,103.47,USD,Confirmeeed
069e374f-fd95-420c-8a8a-f10fc3e21bf7,1583,Flemingview,eb452c00-f053-4c1f-badb-2cabc0d9285b,Vincent Haney,lindsay85@example.org,4/15/2026,4/17/2026,Deluxe,2,106.94,USD,Confirmeeed
3ce58441-4a5f-466c-9793-1aca7c0f624c,1927,Ingramfurt,b0a68916-b949-49c1-b2ac-054f1f27049a,Shelley Levy,hferguson@example.org,9/7/2025,9/10/2025,Deluxe,2,372.37,EUR,Cancelled
3575bc65-6a0d-4b97-bdbe-212240eb47bf,1617,Port April,d803f695-f9d1-4004-9910-70d31d6e0a56,Michael Taylor,invalid-email,12/30/2024,1/6/2025,Suite,3,217.55,USD,Confirmed
7b537138-84ab-4b51-8af0-bf047fab42cb,1828,Perezshire,5d673e44-e812-4ce1-9087-925f1e6db992,Kristina Blackwell,invalid-email,3/20/2025,3/30/2025,Suite,5,502.21,EUR,Cancelled
b38ec2f9-4182-4429-925a-556b07fa78f8,1480,New Jacobhaven,677a17b7-ae4d-4132-8951-1a5bf30b619d,Jennifer Wang,invalid-email,8/5/2025,8/11/2025,Standard,5,67.92,EUR,Confirmed
89d43ba5-2e90-4bfd-80bd-6ca404791026,1789,South Katieview,350392ae-0d69-4afc-ba49-799c4bfbd2d0,Alicia Jones,invalid-email,10/1/2025,10/10/2025,Deluxe,3,320.65,INR,Confirmed
5e7c45c9-9817-42d6-8b29-ad0f6158522b,1430,Christopherport,6cfbd2cc-4993-48cc-acbd-ceb1b86b10bd,Beth Jenkins,invalid-email,3/2/2026,3/9/2026,Standard,4,70.77,EUR,Cancelled
c49faa11-798d-4030-8fa5-64fb33d4b9d5,1369,New Sarahberg,346a82af-6d04-4770-8bf1-d8829cf9dd36,Abigail Cortez,invalid-email,5/10/2025,5/12/2025,Suite,5,492.56,INR,Cancelled
9505c533-fe9e-4758-8ee8-fc64d2da2dca,1894,East Brittanymouth,2c3770be-2d3c-4a18-b496-19f29b41b533,Kevin Mitchell,sdouglas@example.net,10/10/2025,10/20/2025,Standard,2,101.52,EUR,Confirmeeed
174e3b49-8fd3-406b-8720-8e74be942597,1644,South Elizabeth,e3ce09c8-40af-4d24-b0e5-f395d82a14c5,,bjones@example.org,6/5/2025,6/15/2025,Standard,3,359.21,USD,No-Show
f0ff00af-2929-4a06-80cd-a1455d0dec3a,1448,East Rebeccastad,f5ba298c-93dd-492d-b91e-a0de4104bab6,Kathleen Ball,waltersjacqueline@example.org,5/1/2025,5/4/2025,Deluxe,2,355.27,USD,No-Show
515657d8-f244-490a-ad88-e1385e3ce21e,1707,Robertfurt,23fe56f0-55e9-4441-92c3-b0d9c31609be,William Jensen,michael62@example.org,6/3/2025,6/11/2025,Suite,3,474.45,INR,No-Show
27a9c3b5-a183-49f1-9827-b21f8ad73675,1185,Port Leslie,d9a12ad9-4869-4d84-8e4a-f84d7afeeb72,Gregory Davis,leejulie@example.com,31-02-2024,5/8/2026,Standard,5,77.48,USD,Cancelled
8d634ee9-f8a7-4be1-8451-8fb4e7a31dbe,1471,Bauerside,1ccac278-16d1-4f89-86f2-5f896a748e90,Caitlyn James,ogamble@example.net,31-02-2024,7/6/2025,Standard,3,58.62,USD,Cancelled
6e20f36c-467b-4c69-b43e-732982a92772,1593,New Kari,6e09f804-950f-4f5d-9468-89d5ab403320,Gina Santos,zacharycunningham@example.org,2/28/2026,3/5/2026,Deluxe,2,134.98,EUR,No-Show
5a0719f8-5404-4a37-9b5b-eb323552637e,1990,East Michael,86ca1f3f-89b0-4ee5-ab27-a822917131f3,James Wilson,danielwise@example.com,7/25/2025,7/26/2025,Standard,1,425.01,USD,Confirmed
a1f530b5-9e7e-44f9-957c-05e226dbe74f,1543,Carolineburgh,36c023d9-a444-4b87-82cf-b5ac1442899f,Gary Humphrey,natasha51@example.net,3/31/2026,4/4/2026,Deluxe,3,178.93,USD,No-Show
b7710bd5-2703-4483-b571-037ca3ebc246,1247,New Lesliefort,b5e4dcb5-f0b5-4e35-a1b5-8c216be507ab,Jonathan Mendoza,lauren72@example.org,5/13/2025,5/21/2025,Deluxe,3,282.84,USD,Cancelled
b5d33296-f250-4527-9522-35281f1dca59,1461,South Kathryntown,e94d629b-9ed5-4f7a-b449-833431f93ad1,Antonio Cox,invalid-email,5/1/2025,5/2/2025,Deluxe,1,91.67,INR,Confirmed
dbb44aaf-517d-4428-a0ea-b454f85c4ad2,1851,Markchester,a341f986-13e4-4fad-a27f-a45f4b61ae6f,Justin Finley,miranda92@example.org,11/30/2025,12/8/2025,Deluxe,5,347.29,USD,Confirmed
8b94e8a2-3bdb-468c-8840-780c440cdb2a,1225,South Christopher,9ff798bc-75d8-4d35-978b-493c50f0cf45,Michael Crawford,webbcharles@example.net,6/26/2025,7/2/2025,Suite,2,-497.6,USD,Confirmed
f298de01-c88a-47f2-b4c8-03c4b5d9b559,1206,Lake Aaron,9914be48-bf8f-48ac-b82e-97e0eeb83c42,Jason Fritz,invalid-email,3/28/2026,3/31/2026,Deluxe,5,271.59,USD,Confirmed
48b40479-bef0-4538-98ee-fe7f872595c8,1027,New Francis,edb7c630-4161-4cff-aaba-ea44a6616d2e,Rebecca Williams,danielelliott@example.net,3/8/2025,3/12/2025,Deluxe,3,229.71,EUR,Confirmed
b8da4ba6-1681-4e8d-a311-ef5f147a027b,1444,North Heatherfurt,63479a54-1665-4d29-9f8b-63d6f1ad99bd,Kristin Elliott,josephgraham@example.com,6/23/2025,6/30/2025,Standard,2,207.23,EUR,Confirmed
2e4b74a5-be99-4a79-8671-0d2c5ad56693,1992,Lopezton,e6e8df8c-37ea-404e-a2a7-fcf5e568c238,Veronica Thomas,gstone@example.net,31-02-2024,1/28/2025,Standard,1,268.44,INR,Cancelled
735afcce-c530-4382-84cf-b07e168eaf72,1982,Bethfort,41b92d1f-e432-4005-b3ae-c57c927c6025,Patricia Schultz,invalid-email,10/25/2025,11/3/2025,Deluxe,2,427.76,INR,Cancelled
7ebdb4e8-2bfe-4474-8d8c-dedce10f4d37,1557,Jameshaven,95e2739e-adb7-4f2c-a1fc-035391e3f13a,Adam Bray,garywall@example.net,2/18/2026,2/21/2026,Suite,4,475.72,INR,Confirmeeed
b87dfb2e-e5fb-4893-be27-400970127edb,1220,New William,21a83842-2857-45b1-b02e-d938cce6e078,Christopher Arias,robert53@example.com,2/25/2026,3/1/2026,Deluxe,4,115.36,EUR,Cancelled
3d426551-2f63-472b-9aef-9567760b184a,1712,Marshallland,189b6609-4e09-454b-a5dd-4d7922570641,Patrick Patel,carrie50@example.net,5/16/2026,5/19/2026,Deluxe,3,432.72,INR,Cancelled
7cec4250-aed8-4ef8-aaad-97292c2aedc4,1576,,7da41ac0-9226-4213-a5fd-d57a082f3a71,Lisa Austin,joelmendez@example.org,5/10/2025,5/16/2025,Deluxe,3,87.4,USD,Confirmed
272a8e6a-0221-498a-84b7-e7700e8f9e60,1005,North William,846168f4-5777-406e-b9a1-8eaf699059c9,Sarah Harris DDS,obrock@example.org,4/20/2026,4/21/2026,Suite,1,433.92,INR,Confirmed
1ea7366c-1606-4fb9-9b4b-f4ac782244de,1122,Port Steveside,44c209f5-ef14-4bdc-9c9b-8d0895f3cd15,Kathryn Green,maxwellmatthew@example.net,1/21/2026,1/27/2026,Standard,4,447.88,USD,Confirmeeed
160d3600-0146-4a26-95a1-56005ab584e2,1573,East Michele,0a862dbc-cea0-4d8b-9aba-f0bbf1cae4a6,Carol Ruiz,invalid-email,4/10/2026,4/15/2026,Standard,3,334.27,INR,Cancelled
f03c0ca8-62dc-40bd-90ca-e9f5d443ae49,1430,Woodsborough,719670ac-185b-4e71-8307-765f105d8d29,Miguel Davis,douglasanderson@example.com,5/16/2025,5/22/2025,Standard,4,-68.01,EUR,No-Show
af20c7f6-00c0-48b9-82de-89557dfb8af5,1014,Port Mathew,44715c05-0bb5-408e-b060-3a5e4bca84f8,Tracy Boyd,erica81@example.org,5/14/2026,5/22/2026,Deluxe,2,250.26,USD,Confirmed
0b91070d-9329-46da-b4a4-66faf9b53d18,1537,Leeville,ca1b1f30-e872-4a0e-b971-155089b1afb9,Chad Walters,brent74@example.com,2/20/2026,11/20/2025,Standard,3,584.28,USD,No-Show
5394ce55-1372-4e9f-903a-01291fd88bc1,1538,Ashleyfort,d16d26cb-c67c-4c72-92f6-55ed46196b71,David Kemp,morrisryan@example.net,11/19/2025,11/29/2025,Standard,3,276.65,EUR,Cancelled
0216a8de-9b59-47ad-a0ff-a1c93bbb0b91,1588,West Jenniferstad,145d81e1-3b30-48fc-ae63-9471ea10521a,Douglas Gonzalez,sharris@example.org,2/12/2025,2/18/2025,Suite,1,496.56,USD,Cancelled
38c528d5-1cef-4040-90df-5049e35da95e,1389,Whiteberg,471aad1e-b9ee-48e0-96cc-cf7da323d348,Steven Williams MD,invalid-email,3/8/2026,3/12/2026,Deluxe,1,513.79,EUR,Confirmed
a7dcb02d-dbbe-460b-920e-1d687746449e,1488,Lake Carlos,30d94c55-2c15-4103-9e31-748e58b4a72e,Andrea Webster,invalid-email,6/1/2025,6/9/2025,Deluxe,2,498.16,USD,No-Show
5e2c2412-935d-45c0-8e8e-725ee1e8ec25,1633,Batesfurt,591aca29-1138-4a32-8192-da870ed51ab6,Kylie Craig,nortonjonathon@example.net,3/5/2025,3/14/2025,Suite,5,-103.56,USD,Cancelled
9e89313e-1b46-475e-95c2-90f26815a6e2,1307,Stonehaven,2d2da107-c0f3-47b1-8cf3-f70278efdef5,Christopher Ponce,stephaniehughes@example.net,10/26/2025,11/1/2025,Deluxe,2,528.16,USD,No-Show
eeca009b-7b38-42f7-8c02-a8ad384ea078,1672,Hooperfurt,18e4f812-198a-43f2-987e-d4abf9afc1b3,Monica Dunlap,david24@example.com,31-02-2024,6/4/2025,Suite,4,234.71,EUR,Confirmed
cbedba99-d53f-4d1a-8a73-645a988d4715,1451,Ramireztown,6fa507ae-e60b-499c-8415-798d25d66b79,Ryan Weaver,blake46@example.com,4/5/2025,4/11/2025,Deluxe,3,490.16,USD,Cancelled
97a53381-d3c7-4def-9910-4739e5cd9d07,1555,South Susanborough,8eb50da5-f8d1-420b-b009-03b71b27c4e6,Michelle Roberts,tyrone42@example.com,4/6/2025,4/10/2025,Suite,1,-316.06,EUR,No-Show
d0dabdc5-1b2d-4a2f-8b3d-78e2c52f18a8,1245,Danielside,8648ced0-d807-44a5-b264-3f8eb8e52545,Eddie Allen,invalid-email,2/2/2025,2/12/2025,Suite,1,344.2,EUR,Cancelled
d8bc76c8-f71d-4577-aad9-736fc744c9e2,1769,South Melissaside,3f88bd03-0b59-433b-b81c-c031ff2459ef,Jill Guzman,jeffrey04@example.org,12/23/2025,12/26/2025,Suite,2,69.5,INR,Confirmed
0916c968-adc6-4c92-a0a2-7f9df0f8acac,1218,Port Valerieport,d20f6793-0e13-40f1-95d9-b03c35e6d9fd,Brenda White,josephalvarez@example.org,2/11/2026,11/20/2025,Suite,4,81.97,USD,No-Show
e1972f10-8331-4a5b-8b8d-006cabc8ccd9,1076,West Jonathanton,b4986696-26dc-4c28-9739-27e59ad63ee7,Patricia Russell,wilsonjuan@example.net,11/30/2024,12/6/2024,Standard,5,-317.5,INR,No-Show
f70e521d-69ba-472b-ab60-28fc48a4568a,1105,Deantown,e7509d99-14e9-4990-96ec-c7478f228ffc,Robert Washington,jedwards@example.org,10/26/2025,11/3/2025,Standard,1,439.21,EUR,Cancelled
d9f3702c-0645-4129-8f28-22b3aabeed57,1313,Veronicahaven,5996c9d8-1ca1-40b5-84c1-d18bc73c1de1,Dustin Miller,invalid-email,7/23/2025,7/30/2025,Standard,2,185.17,INR,Cancelled
b7ed3e0c-dbc6-4117-ab19-e9edc71a3c6c,1546,Port Kristinahaven,feaaf227-015e-4c21-b5db-d13d62d7a563,Caleb Thomas,invalid-email,5/16/2025,5/19/2025,Suite,5,495.5,USD,Cancelled
54d0e39a-9d72-4ac5-a6dc-4a8515ff76b0,1736,Carriechester,93072ffe-7d54-4fb4-85c1-8d081b0f0c8e,Lisa Ibarra,penabrian@example.com,12/29/2024,11/20/2025,Deluxe,1,310.49,USD,Cancelled
4fbd092b-a51c-4947-8d05-07d634616b23,1946,West Jeremy,ebf96747-3a48-43e5-aaf2-b396baef5e63,Scott Pollard,bbennett@example.net,11/30/2024,11/20/2025,Deluxe,4,578.51,EUR,Cancelled
51e1b8d1-a5cf-442d-8873-a8ea98c71b76,1175,Kristinborough,38a5cc49-caa3-4f30-973b-030bafb665ba,Timothy Fields,sdouglas@example.com,31-02-2024,3/10/2025,Standard,2,367.83,EUR,Cancelled
4e4f2f63-dbc2-406b-bf68-ce5b8cc6fa37,1430,Averyshire,eef90df5-35e8-468d-a9dd-7cdab8075a10,Christina Terrell,butlerlaura@example.com,10/24/2025,11/2/2025,Suite,4,521.43,USD,Confirmed
0e8dd36a-9168-471f-b7ee-5fe678e6accc,1892,East Joshualand,2b6dd670-7eb2-45a3-a833-fe467132bfe4,Robert Powers,invalid-email,4/28/2025,5/8/2025,Deluxe,3,572.01,INR,Cancelled
75374119-e10d-4705-a21a-5ff0d489f3f5,1721,Tonyview,bce2d0c3-56ae-441e-a87c-093939a442e0,Stefanie Smith,williamskatrina@example.org,12/13/2025,12/19/2025,Suite,4,-76.89,USD,Cancelled
4700a1d1-b4bf-4955-98b6-67a8c43ebaae,1785,New Heatherchester,43d7340d-cbe3-46b1-ad8f-5d5bf9aa1a5e,Lauren Stone,shannon41@example.org,12/10/2025,12/14/2025,Suite,5,347.97,USD,Confirmeeed
021fa140-5b23-4c4d-9433-625bb996bfe8,1892,Sandersfurt,0d5c2aa4-c431-418f-ab5c-da7fabbcf43e,Patricia Logan,invalid-email,2/8/2025,2/18/2025,Standard,3,352.58,USD,Confirmed
1cc797bc-957e-4350-9197-30546bfc0e9a,1299,Jessicahaven,4fa90a04-1e79-496e-9fd9-dd2609e1746b,Shelby Cooper,wallacerichard@example.com,3/4/2026,11/20/2025,Deluxe,4,570.16,INR,Cancelled
8c9e7c52-b1e5-4a92-8fbb-6d1eaae70bbe,1509,Millerport,d1189757-eeab-4ea2-b4ec-d75327c746d2,Derek Martinez,stephen79@example.org,11/4/2025,11/10/2025,Standard,5,376.39,INR,Cancelled
ce9fc29d-c2c5-4b7e-bfff-15b6ffb54f52,1373,East Erika,d2e6e541-c055-427c-b5af-fd9f89d97cad,Lisa Thompson,mtorres@example.com,5/19/2025,5/21/2025,Standard,5,470.21,EUR,Confirmed
9cc88782-2d5f-420e-a0f0-312772dc563d,1835,Lake Christopherfurt,5a4c898f-93bc-46c5-ab2a-60eb4ebc684d,Wanda Bauer,joshua09@example.org,6/24/2025,7/1/2025,Suite,2,560.14,INR,Confirmeeed
a4561b6c-ffe1-41c6-be15-a8353ecb6764,1921,New Jessicaview,57eb6d27-8a62-4594-bce2-e566c7fe8994,John Edwards,qwoods@example.com,2/11/2025,2/15/2025,Suite,4,315.56,INR,No-Show
1a5973dd-51a6-47b4-b053-e39b336f253d,1265,East Pamela,ad397fa7-5c21-45cb-ac75-46b24b4bf0fc,Patrick Evans,johnsonandrew@example.com,1/8/2025,1/14/2025,Deluxe,2,-375.38,INR,No-Show
9f4ccead-b591-4c00-a7c7-10fc36a2fe78,1984,Port Chad,ed5ca17d-e639-4d48-8bf4-b2224b191aac,Ashley Keller,darryl53@example.org,31-02-2024,10/11/2025,Suite,5,179.29,INR,Cancelled
7e640325-6416-4b23-816c-c0c79010c0b4,1101,Deborahbury,dd8372eb-7eb6-4191-a874-6ce9ba845ff0,Olivia Rivas,sextonjack@example.org,5/20/2026,5/22/2026,Deluxe,2,-326.96,EUR,No-Show
79e58aaa-4ab2-412e-892b-4eff93094abc,1186,Ericside,9d713ac3-b98f-4006-b14e-03e407ff0770,David James,nichole95@example.com,2/25/2025,2/26/2025,Deluxe,2,251.51,USD,Cancelled
12668367-90a9-4178-9113-ae618c869ec4,1692,Oscarshire,141246dd-d05d-46ca-9578-179df1fd8705,Linda Peterson,invalid-email,7/11/2025,7/16/2025,Suite,5,507.15,INR,Cancelled
59d3ad31-a270-4b74-9982-bd2793b51f21,1335,New Adamshire,b84be170-5b07-4d06-88d2-2e450cf746a0,Meagan Flores,invalid-email,4/16/2025,4/21/2025,Suite,3,520.9,EUR,Confirmed
3a36c18a-bcee-42ea-9017-c67d89d83008,1962,Aguirrefurt,618845f6-4083-4e5b-acd9-73ce47d53b37,John Jenkins,rodriguezstephen@example.net,10/12/2025,10/13/2025,Suite,4,180.8,USD,Confirmed
f37053ef-97c5-413c-ba6b-3e631a7c8fa8,1121,South Timothymouth,760c846d-9276-4dc5-82d3-64125edded10,Julie Mathews,comptondavid@example.net,4/19/2026,4/28/2026,Suite,4,485.64,USD,No-Show
8979ff5f-29de-40fb-a6da-8d80e3f46e04,1328,North Zacharyfort,9abe441f-3b48-4340-957d-778b70819f36,Joseph Fitzgerald,richthomas@example.net,5/25/2025,5/27/2025,Standard,4,433.56,EUR,Confirmeeed
7d11fd96-bc04-4bbc-933c-ebbec91ab562,1289,New Robertstad,d54a939f-765c-4d04-bf48-762de9503c53,Katherine Brown,sharon21@example.net,1/24/2026,1/31/2026,Standard,3,451.4,USD,Cancelled
44d5dff2-0202-43e4-9d16-ce09bdd95f54,1992,Port Robertshire,04a8895d-ead9-4fe9-8f2f-ea12a1ea040a,Kelly Simon,smallemily@example.net,12/12/2025,12/22/2025,Suite,1,-498.88,EUR,Confirmed
41e69893-b427-414c-8861-fa0a32160f41,1039,Anitachester,26e07882-d2c8-419a-8b27-7790a737d956,Daniel Hammond,invalid-email,3/21/2026,3/30/2026,Suite,5,115.84,INR,No-Show
45ad0558-751e-4d39-8218-46c3bd7f3781,1549,Lake Robert,9de5166c-5380-4715-ae2e-4a5be4e8f646,Jonathan Brown,invalid-email,3/9/2026,3/14/2026,Suite,1,322.67,USD,Cancelled
